"","task","fold","min.val.loss","min.train.loss","min.test.loss","min.val.auc","min.val.step","end.auc","max.auc","max.auc.step","baseline.auc"
"96","O00555: (10/6)",0,0.831623554229736,0.770342648029327,0.795283794403076,0.633333333333333,14,0.633333333333333,0.733333333333333,1,0.5
"97","O00555: (10/6)",1,0.810116529464722,0.710488379001617,0.56813371181488,0.966666666666667,15,0.866666666666667,0.966666666666667,5,0.5
"98","O00555: (10/6)",2,0.628895998001099,0.544745802879333,0.751630485057831,0.766666666666667,17,0.583333333333333,0.883333333333333,16,0.5
"99","O00555: (10/6)",3,0.852651596069336,0.584073841571808,0.47282087802887,0.916666666666667,17,0.866666666666667,0.983333333333333,12,0.5
"100","O00555: (10/6)",4,0.854693174362183,0.517240822315216,0.714970588684082,0.85,17,0.733333333333333,0.883333333333333,16,0.5
"101","Q14654: (6/7)",0,0.351807802915573,0.19567397236824,0.311988443136215,0.952380952380952,20,0.952380952380952,1,9,0.5
"102","Q14654: (6/7)",1,0.329837262630463,0.167605429887772,0.583203256130219,0.880952380952381,20,0.880952380952381,0.952380952380952,1,0.5
"103","Q14654: (6/7)",2,0.480985581874847,0.43190985918045,0.554078280925751,0.880952380952381,13,0.928571428571429,1,1,0.5
"104","Q14654: (6/7)",3,0.461098372936249,0.348550736904144,0.522910118103027,0.857142857142857,15,0.928571428571429,0.976190476190476,1,0.5
"105","Q14654: (6/7)",4,0.568368673324585,0.320412397384644,0.555142760276794,0.785714285714286,14,0.80952380952381,0.857142857142857,12,0.5
"106","Q99250: (5/15)",0,0.233775720000267,0.171152114868164,0.227484807372093,0.8,15,0.706666666666667,0.84,13,0.5
"107","Q99250: (5/15)",1,0.181058779358864,0.194182902574539,0.43082270026207,0.613333333333333,13,0.653333333333333,0.773333333333333,2,0.5
"108","Q99250: (5/15)",2,0.206148743629456,0.144193083047867,0.352764487266541,0.533333333333333,18,0.546666666666667,0.76,1,0.5
"109","Q99250: (5/15)",3,0.211232885718346,0.305655747652054,0.424395442008972,0.586666666666667,13,0.546666666666667,0.706666666666667,5,0.5
"110","Q99250: (5/15)",4,0.26254540681839,0.25852233171463,0.360576629638672,0.693333333333333,12,0.733333333333333,0.866666666666667,11,0.5
"111","Q14524: (18/16)",0,0.683727204799652,0.513794779777527,0.606263637542725,0.701388888888889,10,0.600694444444444,0.729166666666667,11,0.5
"112","Q14524: (18/16)",1,0.701988220214844,0.615159809589386,0.644383907318115,0.645833333333333,8,0.534722222222222,0.652777777777778,10,0.5
